STATUS ,BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,,FOUND PATH
MATCH,6021340,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6021340,,,pj6101_i23_m355_1877,,./Fez/pj6101_i23_m355_1877
MATCH,6023182,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6023182,,,kbp320_i2623_a365355_1879,,./Fez/kbp320_i2623_a365355_1879
MATCH,6023521,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6023521,,,pj7755_b8_h3633_1880,,./Fez/pj7755_b8_h3633_1880
MATCH,6024752,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6024752,,,bc66_a7_a3573_1883,,./Fez/bc66_a7_a3573_1883
MATCH,6026657,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6026657,,,pj6141_5_i26_1905_c1,,./Fez/pj6141_5_i26_1905_c1
MATCH,6026663,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6026663,,,pj6101_i2383_b34735,,./Fez/pj6101_i2383_b34735
MATCH,6026833,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6026833,,,pj6141_5_i26_1905_c2,,./Fez/pj6141_5_i26_1905_c2
MATCH,6031687,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6031687,,,pj6101_i23_m35535_1891,,./Fez/pj6101_i23_m35535_1891
MATCH,6031737,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6031737,,,bp135_a128_a235_1889,,./Fez/bp135_a128_a235_1889
MATCH,6031756,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6031756,,,bp179_g366_1890_c1-2,,./Fez/bp179_g366_1890_c1-2
MATCH,6031773,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6031773,,,bp165_5_g366_1892,,./Fez/bp165_5_g366_1892
MATCH,6031779,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6031779,,,bp184_3_k385_1891,,./Fez/bp184_3_k385_1891
MATCH,6032253,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6032253,,,kbp320_i2616_a38_1884,,./Fez/kbp320_i2616_a38_1884
MATCH,6034147,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6034147,,,kbp320_i2624_a383835_1893_v1-2,,./Fez/kbp320_i2624_a383835_1893_v1-2
MATCH,6034154,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6034154,,,pj6171_s84_1890,,./Fez/pj6171_s84_1890
MATCH,6034155,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6034155,,,kbp320_k43_a36356_1890z,,./Fez/kbp320_k43_a36356_1890z
MATCH,6051881,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051881,,,bc66_a7_a357335_1893_v1-2,,./Fez/bc66_a7_a357335_1893_v1-2
MATCH,6051886,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051886,,,bp189_62_i2636_1893,,./Fez/bp189_62_i2636_1893
MATCH,6051889,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051889,,,kbp494_55_i26145_a2_1894,,./Fez/kbp494_55_i26145_a2_1894
MATCH,6051891,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051891,,,bc66_a7_q237347_1896,,./Fez/bc66_a7_q237347_1896
MATCH,6051894,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051894,,,ct2672_a439_1896,,./Fez/ct2672_a439_1896
MATCH,6051895,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6051895,,,bp174_b338_1897,,./Fez/bp174_b338_1897
MULTI-MATCH,6053927,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053927,,,hq461_n34_1900,,./Fez/hq461_n34_1900 | ./Fez/hq461_n34_1900/hq461_n34_1900
MATCH,6053928,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053928,,,bc66_a7_a357335_1893b_v1,,./Fez/bc66_a7_a357335_1893b_v1
MATCH,6053931,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053931,,,bp178_i23_1900,,./Fez/bp178_i23_1900
MATCH,6053932,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053932,,,bp165_5_a2227_1899,,./Fez/bp165_5_a2227_1899
MATCH,6053934,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053934,,,bp165_5_a2227345_1897,,./Fez/bp165_5_a2227345_1897
MATCH,6053936,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053936,,,bp188_9_d377_1970,,./Fez/bp188_9_d377_1970
MATCH,6053942,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053942,,,bp188_9_i277_1893,,./Fez/bp188_9_i277_1893
MATCH,6053947,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6053947,,,bc66_a7_q237347_1896b,,./Fez/bc66_a7_q237347_1896b
MATCH,6054951,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6054951,,,bp166_8_i265_1906,,./Fez/bp166_8_i265_1906
MATCH,6054952,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6054952,,,pj6148_5_p73_b355_1901,,./Fez/pj6148_5_p73_b355_1901
MATCH,6057329,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057329,,,qb216_a43_1934,,./Fez/qb216_a43_1934
MATCH,6057331,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057331,,,bp184_9_d5_h864_1908,,./Fez/bp184_9_d5_h864_1908
MATCH,6057332,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057332,,,bp188_9_w857_1900z,,./Fez/bp188_9_w857_1900z
MATCH,6057466,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057466,,,bp188_9_i224_1902,,./Fez/bp188_9_i224_1902
MATCH,6057979,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057979,,,kbp3327_m356_1900z,,./Fez/kbp3327_m356_1900z
MATCH,6057980,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6057980,,,bp166_f376_1880,,./Fez/bp166_f376_1880
MATCH,6058134,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6058134,,,bp189_62_i26325_1906,,./Fez/bp189_62_i26325_1906
MATCH,6058140,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6058140,,,hq461_s89_1901,,./Fez/hq461_s89_1901
MATCH,6058145,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6058145,,,bp166_73_a43_1893,,./Fez/bp166_73_a43_1893
MATCH,6059159,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059159,,,r128_3_j397_1903,,./Fez/r128_3_j397_1903
MATCH,6059206,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059206,,,qb216_j33733_1908,,./Fez/qb216_j33733_1908
MATCH,6059207,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059207,,,pj6101_s93635_1900,,./Fez/pj6101_s93635_1900
MATCH,6059211,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059211,,,dt329_f4_h39_1900z,,./Fez/dt329_f4_h39_1900z
MATCH,6059215,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059215,,,dt324_k38_1908,,./Fez/dt324_k38_1908
MATCH,6059218,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059218,,,kbp320_k43_a3637_1904,,./Fez/kbp320_k43_a3637_1904
MATCH,6059223,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059223,,,bp77_2_s58_1914,,./Fez/bp77_2_s58_1914
MATCH,6059749,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059749,,,kbp320_s25_a3337_1901,,./Fez/kbp320_s25_a3337_1901
MATCH,6059750,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059750,,,bp184_4_k367_1800z,,./Fez/bp184_4_k367_1800z
MATCH,6059751,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059751,,,kbp320_i2624_a3836_1917,,./Fez/kbp320_i2624_a3836_1917
MATCH,6059752,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059752,,,kbp320_k43_a363555_1890,,./Fez/kbp320_k43_a363555_1890
MATCH,6059753,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6059753,,,kbp810_55_i2622_a35_1900z,,./Fez/kbp810_55_i2622_a35_1900z
MATCH,6060026,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6060026,,,dt319_i28_1900z,,./Fez/dt319_i28_1900z
MATCH,6060032,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6060032,,,bp165_5_h557_1900z,,./Fez/bp165_5_h557_1900z
MATCH,6063902,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6063902,,,hq461_n34_1900b,,./Fez/hq461_n34_1900/hq461_n34_1900b
MATCH,6064676,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6064676,,,kbp320_i2624_a38377_1909,,./Fez/kbp320_i2624_a38377_1909
MATCH,6066769,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066769,,,kbp320_k43_a3637_1900,,./Fez/kbp320_k43_a3637_1900
MATCH,6066770,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066770,,,bp188_9_i2535_1900z,,./Fez/bp188_9_i2535_1900z
MATCH,6066771,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066771,,,bp80_f356_q27_1932,,./Fez/bp80_f356_q27_1932
MATCH,6066772,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066772,,,bp135_a128_i2526_1910,,./Fez/bp135_a128_i2526_1910
MATCH,6066773,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066773,,,bp184_3_m55_1900z,,./Fez/bp184_3_m55_1900z
MATCH,6066774,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066774,,,pj6127_a73_1900z,,./Fez/pj6127_a73_1900z
MATCH,6066775,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066775,,,kbp632_55_i26145_a36_1900z,,./Fez/kbp632_55_i26145_a36_1900z
MATCH,6066865,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066865,,,qb23_a39_1934,,./Fez/qb23_a39_1934
MATCH,6066932,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066932,,,bp184_9_d5_s536_1911,,./Fez/bp184_9_d5_s536_1911
MATCH,6066938,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066938,,,bp136_4_b348_1900z,,./Fez/bp136_4_b348_1900z
MATCH,6066945,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066945,,,kbp320_a43_a36635_1901,,./Fez/kbp320_a43_a36635_1901
MATCH,6066948,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6066948,,,qa47_j237_1900z,,./Fez/qa47_j237_1900z
MATCH,6067869,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6067869,,,dt303_a23_1904,,./Fez/dt303_a23_1904
MATCH,6067870,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6067870,,,pj7632_i8_n3973_1905_v1-4,,./Fez/pj7632_i8_n3973_1905_v1-4
MATCH,6067874,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6067874,,,bc34_i2535_1911,,./Fez/bc34_i2535_1911
NO MATCH,6067919,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6067919,,,kbp320_k43_a3634437_1900z_v1-2,,""
MATCH,6067950,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6067950,,,bp135_s495_1911,,./Fez/bp135_s495_1911
MATCH,6068556,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068556,,,bp189_62_b83_1900z,,./Fez/bp189_62_b83_1900z
MATCH,6068557,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068557,,,pn6231_n27_n39_1900z,,./Fez/pn6231_n27_n39_1900z
MATCH,6068558,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068558,,,kbp320_i23_a367_1900z_c2,,./Fez/kbp320_i23_a367_1900z_c2
MATCH,6068559,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068559,,,kbp320_i23_a367_1900z_c1,,./Fez/kbp320_i23_a367_1900z_c1
MATCH,6068564,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068564,,,bp190_5_c6_k28_1900z,,./Fez/bp190_5_c6_k28_1900z
MATCH,6068619,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068619,,,bp128_4_g46_1895,,./Fez/bp128_4_g46_1895
MATCH,6068624,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068624,,,bp135_b383_s257_1879_6068624,,./Fez/bp135_b383_s257_1879_6068624
MATCH,6068626,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068626,,,bp135_b383_s257_1879_6068626,,./Fez/bp135_b383_s257_1879_6068626
MATCH,6068627,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068627,,,bp135_b383_s257_1879_6068627,,./Fez/bp135_b383_s257_1879_6068627
MATCH,6068629,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068629,,,bp135_b383_s257_1879_6068629,,./Fez/bp135_b383_s257_1879_6068629
MATCH,6068858,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068858,,,b753_s233_a85_1905,,./Fez/b753_s233_a85_1905
MATCH,6068862,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6068862,,,pj6101_i163_s83735_1800z,,./Fez/pj6101_i163_s83735_1800z
MATCH,6070648,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070648,,,bp189_k377_1914_6070648,,./Fez/bp189_k377_1914_6070648
MATCH,6070649,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070649,,,bp189_k377_1914_6070649,,./Fez/bp189_k377_1914_6070649
MATCH,6070650,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070650,,,bp189_k377_1914_6070650,,./Fez/bp189_k377_1914_6070650
MATCH,6070651,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070651,,,bp189_k377_1914_6070651,,./Fez/bp189_k377_1914_6070651
MATCH,6070652,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070652,,,bp189_k377_1914_6070652,,./Fez/bp189_k377_1914_6070652
MATCH,6070653,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070653,,,bp189_k377_1914_6070653,,./Fez/bp189_k377_1914_6070653
MATCH,6070654,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070654,,,bp189_k377_1914_6070654,,./Fez/bp189_k377_1914_6070654
MATCH,6070655,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070655,,,bp189_k377_1914_6070655,,./Fez/bp189_k377_1914_6070655
MATCH,6070656,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070656,,,bp189_k377_1914_6070656,,./Fez/bp189_k377_1914_6070656
MATCH,6070657,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070657,,,bp189_k377_1914_6070657,,./Fez/bp189_k377_1914_6070657
MATCH,6070658,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070658,,,bp189_k377_1914_6070658,,./Fez/bp189_k377_1914_6070658
MATCH,6070753,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070753,,,kbp320_i2624_a38_1893,,./Fez/kbp320_i2624_a38_1893
MATCH,6070764,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6070764,,,bp189_k377_1914_6070764,,./Fez/bp189_k377_1914_6070764
MATCH,6071722,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6071722,,,dt324_f377_1922a,,./Fez/dt324_f377_1922a
MATCH,6071723,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6071723,,,bp80_j39_f377_1900z,,./Fez/bp80_j39_f377_1900z
MATCH,6071725,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6071725,,,dt319_i17_1800z,,./Fez/dt319_i17_1800z
MATCH,6072768,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072768,,,bp75_t54_1800z,,./Fez/bp75_t54_1800z
NO MATCH,6072771,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072771,,,Broken,,""
NO MATCH,6072772,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072772,,,Broken,,""
NO MATCH,6072773,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072773,,,Broken,,""
NO MATCH,6072774,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072774,,,Broken,,""
NO MATCH,6072775,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6072775,,,Broken,,""
NO MATCH,6073634,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073634,,,Broken,,""
NO MATCH,6073638,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073638,,,Broken,,""
NO MATCH,6073639,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073639,,,Broken,,""
NO MATCH,6073640,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073640,,,Broken,,""
NO MATCH,6073641,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073641,,,Broken,,""
NO MATCH,6073643,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073643,,,Broken,,""
NO MATCH,6073644,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073644,,,Broken,,""
NO MATCH,6073678,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073678,,,Broken,,""
MATCH,6073679,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073679,,,pj7604_m76_h55_1800z,,./Fez/pj7604_m76_h55_1800z
MATCH,6073680,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073680,,,kbp440_55_z37_a353838_1896,,./Fez/kbp440_55_z37_a353838_1896
MATCH,6073682,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073682,,,kbp320_f57_a2_1900z,,./Fez/kbp320_f57_a2_1900z
MATCH,6073683,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073683,,,bp166_73_a43_1897,,./Fez/bp166_73_a43_1897
MATCH,6073684,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6073684,,,bp88_m9247_s58_1800z,,./Fez/bp88_m9247_s58_1800z
MATCH,6124619,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6124619,,,bp135_a2_q35_1800z,,./Fez/bp135_a2_q35_1800z
MATCH,6141800,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6141800,,,bp75_t54_1865,,./Fez/bp75_t54_1865
MATCH,6142570,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6142570,,,pj6101_i163_a98_1866,,./Fez/pj6101_i163_a98_1866
MATCH,6142583,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6142583,,,kbp632_55_s23_a375_1901_6142583,,./Fez/kbp632_55_s23_a375_1901_6142583
MATCH,6142589,Fez,sceti-completed\One_Off_Printed\Fez,,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6142589,,,kbp632_55_s23_a375_1901_6142589,,./Fez/kbp632_55_s23_a375_1901_6142589
